incident_id,incident_date,ward,area,incident_type,severity,affected_population,injuries,deaths,financial_loss,response_time_minutes,resolution_time_hours,status
efe3f34a-0f04-4d4f-a580-3014d9399969,2023-09-12,Uthalsar,Locality 42,Flood,Moderate,13,2,0,37553.88,10,45,Resolved
3d546db9-fd45-4c77-9f6a-c17945e23161,2024-08-07,Lokmanya-Savarkar Nagar,Locality 2,Tree Fall,Moderate,1,5,0,16078.8,30,43,Resolved
25ecf079-edd7-4e2b-8687-4ea8509c3187,2023-07-06,Majiwada-Manpada,Locality 27,Tree Fall,Major,187,2,0,4150.76,41,12,Resolved
b301f298-225a-4670-ae5a-7d7a5c360e74,2024-07-21,Kalwa,Locality 33,Flood,Moderate,20,5,0,39207.07,35,63,Resolved
6257bd97-6945-4c91-9925-802153e6c03a,2022-07-26,Majiwada-Manpada,Locality 50,Flood,Minor,18,2,0,27830.31,32,36,Resolved
4eafb195-8551-474c-ab41-6342688d5752,2018-07-19,Naupada-Kopri,Locality 34,Flood,Moderate,8,1,0,48209.55,52,10,Resolved
62ef60b8-63dc-4709-9210-8f7adfcd5df5,2020-09-20,Vartak Nagar,Locality 10,Flood,Moderate,14,3,0,18835.52,54,27,Resolved
49689b52-cbf8-42e4-874d-1aa54af646ad,2019-07-28,Wagle Estate,Locality 17,Flood,Moderate,15,2,0,48983.22,20,67,Resolved
c8e80d80-d5b6-4a16-93b7-074a359af37e,2026-12-04,Wagle Estate,Locality 25,Road Accident,Moderate,6,2,0,3386.27,43,13,Resolved
4feeb7e9-d0ce-4907-a0f2-eeef0195ca51,2020-08-22,Lokmanya-Savarkar Nagar,Locality 9,Flood,Major,446,14,0,7226.72,42,29,Resolved
85447dfe-09d7-4856-95b5-35cae3d6d864,2025-06-24,Uthalsar,Locality 46,Fire,Minor,9,5,0,43278.09,43,22,Resolved
3f3d3a5e-df61-433c-a6b3-9a274beb2e29,2019-12-05,Diva,Locality 12,Electrical Hazard,Major,445,8,0,1127.39,6,55,Resolved
9e9bc801-e898-4d2b-9b75-ef281e363292,2021-06-21,Wagle Estate,Locality 32,Flood,Minor,14,0,0,21307.38,41,12,Resolved
6a9d91c6-ce3a-4202-9f43-9db73ab8169f,2024-08-01,Mumbra,Locality 16,Tree Fall,Moderate,7,0,0,5649.46,14,20,Resolved
e107f41f-5eff-431c-91a4-b5c510ef25db,2019-05-08,Lokmanya-Savarkar Nagar,Locality 28,Heat Wave,Minor,5,0,0,45381.88,20,46,Resolved
92ffdd6c-f04b-4b23-8785-5d3265cc69cc,2025-09-24,Wagle Estate,Locality 50,Road Accident,Major,139,13,0,35204.76,45,3,Resolved
aaa525f7-46aa-49e9-96f7-01e3678ea0f1,2018-12-19,Vartak Nagar,Locality 36,Road Accident,Minor,5,3,0,33591.25,10,55,Resolved
5101e150-0667-40de-b5a6-6049f6c5560a,2019-08-18,Wagle Estate,Locality 26,Tree Fall,Minor,6,3,0,27822.61,57,13,Resolved
66d0c9af-2a27-4b9f-8eb6-d8160632e808,2021-07-17,Kalwa,Locality 15,Tree Fall,Major,72,11,0,32549.0,49,57,Resolved
d46f425c-2420-4838-ac97-aab87e0c0123,2021-03-05,Wagle Estate,Locality 47,Electrical Hazard,Minor,6,3,0,10797.63,60,72,Resolved
fabe1fad-9cda-43ff-997e-5e4b1b540991,2023-06-09,Uthalsar,Locality 35,Tree Fall,Minor,8,1,0,46759.35,54,63,Resolved
72d824ee-2303-4b8f-ab88-faca4b31224d,2022-06-15,Vartak Nagar,Locality 18,Tree Fall,Moderate,2,3,0,21788.67,18,35,Resolved
e37632ca-c6c7-41e1-ab0f-afc44afc1770,2018-08-13,Majiwada-Manpada,Locality 41,Flood,Minor,4,2,0,11629.43,42,32,Resolved
d7f81943-4b77-435f-90e9-e2564d731155,2021-08-09,Majiwada-Manpada,Locality 42,Flood,Minor,19,4,0,19083.18,5,71,Resolved
ecb9f099-6a8e-4f4e-9d1c-ea22159474b2,2022-09-16,Wagle Estate,Locality 2,Tree Fall,Major,466,5,0,37450.56,47,58,Resolved
db1e8c88-ee2a-4ceb-966d-07d75392508f,2018-07-04,Kalwa,Locality 8,Tree Fall,Critical,132,7,1,693440.36,33,57,Resolved
fc995122-b2b0-4e36-8139-65c2feb8d999,2026-05-16,Wagle Estate,Locality 8,Fire,Minor,11,2,0,29638.82,13,55,Resolved
dd855867-5200-491f-9649-3aea265e7b1b,2021-09-01,Majiwada-Manpada,Locality 4,Flood,Major,260,19,0,7541.95,8,72,Resolved
cc4a4595-2718-4a2e-8cc4-34b0877b181d,2026-07-28,Naupada-Kopri,Locality 38,Flood,Moderate,4,4,0,44983.87,15,5,Resolved
6608321a-33a5-4514-aaf4-b793f5af28e7,2022-06-25,Wagle Estate,Locality 14,Tree Fall,Minor,1,2,0,34258.07,36,11,Resolved
129cf049-2414-46bf-82d0-eb39d5adf988,2020-08-19,Naupada-Kopri,Locality 11,Road Accident,Minor,15,0,0,2114.75,55,22,Resolved
1e08e5f8-9d5d-4bf0-8ea2-2d0d0c16b62f,2023-03-27,Mumbra,Locality 22,Fire,Moderate,19,4,0,41584.19,38,32,Resolved
5974a8d1-5f20-4363-a219-217b8924f6a5,2022-12-07,Wagle Estate,Locality 20,Fire,Moderate,1,0,0,12369.58,58,22,Resolved
f837408a-1f57-4441-b7dd-c3b7bb335acc,2025-11-16,Naupada-Kopri,Locality 7,Fire,Minor,11,3,0,38837.59,11,63,Resolved
dd3ca8aa-c4b0-4d36-999a-7c4ec3a86b46,2020-08-10,Kalwa,Locality 37,Flood,Minor,5,4,0,44649.08,40,48,Resolved
2888570a-7bcf-48af-95e0-6c6aa55d9919,2019-05-12,Uthalsar,Locality 25,Heat Wave,Major,492,6,0,32659.71,37,54,Resolved
c3a85bf6-69f7-4f11-b56f-099b270347c4,2025-08-23,Vartak Nagar,Locality 24,Flood,Moderate,18,0,0,6037.23,33,15,Resolved
bd7f5351-21f7-428b-9da7-cc2f082d223c,2024-04-10,Diva,Locality 40,Gas Leakage,Major,344,9,0,24090.42,49,45,Resolved
91841f4f-f358-4cd4-a904-733dfcba2c08,2019-01-05,Majiwada-Manpada,Locality 18,Building Emergency,Moderate,7,3,0,25800.85,38,27,Resolved
630af4f2-cc57-401e-ab26-808a2bc73369,2025-10-18,Kalwa,Locality 47,Fire,Moderate,18,0,0,17425.31,47,24,Resolved
385da60f-213d-401c-abac-f7c42b46f9aa,2023-06-26,Mumbra,Locality 4,Fire,Minor,1,4,0,15798.97,47,64,Resolved
38f4a31b-6e5c-4368-a666-89231d5d0ee0,2019-08-24,Naupada-Kopri,Locality 23,Tree Fall,Minor,19,1,0,11728.38,57,29,Resolved
7d173fdd-fa92-4842-8f07-376f6e2f9408,2020-09-07,Vartak Nagar,Locality 21,Flood,Minor,17,2,0,37911.63,10,48,Resolved
6871253d-9611-4a0b-a732-1d7f79105c91,2024-09-14,Lokmanya-Savarkar Nagar,Locality 43,Electrical Hazard,Major,113,5,0,49187.86,46,35,Resolved
fbc8b7b8-b975-4401-8859-1cf13de44c74,2019-07-11,Vartak Nagar,Locality 49,Tree Fall,Minor,16,0,0,6508.89,49,67,Resolved
4caf008d-b3df-4ed1-a14c-68a0837e7563,2022-06-20,Uthalsar,Locality 8,Fire,Moderate,15,5,0,35788.29,25,43,Resolved
7f47cde9-0825-486a-aef7-992ee0055171,2024-08-10,Diva,Locality 17,Flood,Minor,0,1,0,5321.44,55,58,Resolved
581501e1-6f39-4a9e-a9d1-c8b8eb1216b6,2018-12-23,Kalwa,Locality 16,Landslide,Moderate,17,0,0,41463.05,5,53,Resolved
d3a4ecdf-776e-43ed-927c-d231a4f58cb6,2021-09-06,Kalwa,Locality 6,Flood,Minor,16,2,0,48301.02,41,41,Resolved
99fe1c19-f3ca-40cf-b11b-c27da38ce913,2026-11-04,Mumbra,Locality 29,Fire,Moderate,19,5,0,17186.58,25,9,Resolved
3a5d3407-4617-4b3e-ba8f-6ea74815457d,2024-09-19,Diva,Locality 35,Flood,Critical,489,3,1,342746.53,43,33,Resolved
6fc4d4f8-6c09-4dd1-b01d-b2e42cde70df,2022-01-20,Vartak Nagar,Locality 1,Fire,Minor,13,0,0,30806.28,9,5,Resolved
e8d0311d-029a-4ce8-bab6-842d2b95c1cc,2026-07-03,Diva,Locality 26,Fire,Major,240,8,0,46786.94,17,11,Resolved
11cad82e-287b-46cd-a04a-9a95a7c29581,2024-03-26,Kalwa,Locality 23,Fire,Minor,0,5,0,12645.05,8,58,Resolved
6c676742-eb8a-49e0-a283-8de9dabd92e1,2024-08-09,Naupada-Kopri,Locality 37,Flood,Moderate,3,0,0,19399.98,12,8,Resolved
11ddec8a-efa7-423c-8499-cde080a02f05,2018-07-26,Majiwada-Manpada,Locality 47,Tree Fall,Moderate,15,0,0,27475.1,26,28,Resolved
1b547272-1a79-457f-a7a9-6fc188b610b4,2023-07-23,Diva,Locality 25,Flood,Minor,10,1,0,5169.62,28,56,Resolved
1bceecc1-b634-48f1-9cd7-06f9e7bb7206,2022-09-15,Diva,Locality 36,Flood,Minor,16,1,0,38679.13,31,67,Resolved
5555ea3a-c3d1-4784-9b8e-89ebbd7cbdd2,2025-01-21,Diva,Locality 3,Road Accident,Major,321,9,0,9615.99,10,60,Resolved
501d36e1-b5e9-4870-8ab1-17291dfdbd6e,2025-01-21,Diva,Locality 21,Building Emergency,Minor,10,5,0,21767.24,20,23,Resolved
a32fd981-b31e-4ee2-b7cc-71a09507ac05,2019-09-03,Uthalsar,Locality 7,Gas Leakage,Minor,17,3,0,23704.83,11,47,Resolved
28b479d3-5262-40cc-ba82-bb225c9444e1,2022-09-05,Vartak Nagar,Locality 4,Flood,Minor,8,3,0,39376.3,55,3,Resolved
b762c162-5490-400c-a205-078f08db32c7,2023-03-20,Mumbra,Locality 17,Building Emergency,Major,152,12,0,25350.8,16,44,Resolved
c315e4ae-2816-4667-916d-9a9a6c29302f,2022-09-26,Mumbra,Locality 17,Building Emergency,Moderate,18,2,0,5298.42,30,9,Resolved
d076272b-fecc-4a1b-9716-1eb37e978b65,2018-10-28,Uthalsar,Locality 42,Building Emergency,Critical,153,10,4,961157.09,26,39,Resolved
dd1c9fe5-fc14-4084-a5bd-15ea9c494243,2023-07-05,Uthalsar,Locality 50,Flood,Moderate,6,1,0,28031.16,57,59,Resolved
11a6ad52-6ad7-49d2-b7f3-b9e1c1a9bfa7,2018-11-15,Kalwa,Locality 17,Road Accident,Minor,20,3,0,24817.25,49,20,Resolved
18abb3bf-e26e-4b63-a437-c7a645ee748c,2021-09-04,Majiwada-Manpada,Locality 36,Flood,Moderate,2,4,0,25197.7,30,45,Resolved
50b05fdf-3447-4e0d-81d9-285004bc224e,2018-07-26,Mumbra,Locality 44,Flood,Moderate,19,1,0,22342.48,25,6,Resolved
9637cf23-83b2-4935-9bb2-5c0d72fe2f13,2019-06-19,Wagle Estate,Locality 23,Tree Fall,Critical,92,16,3,473614.7,18,30,Resolved
aa3af1b0-8f4d-4d10-963e-f20697e60929,2019-01-15,Mumbra,Locality 14,Gas Leakage,Minor,4,3,0,17822.27,37,9,Resolved
37f0d93f-057f-4335-9641-f83217ab4625,2019-07-07,Majiwada-Manpada,Locality 1,Road Accident,Moderate,2,2,0,46950.03,57,58,Resolved
93c7579f-3896-4e6a-9ab5-9edfbe63ade6,2020-09-07,Lokmanya-Savarkar Nagar,Locality 11,Fire,Moderate,10,1,0,32538.51,8,7,Resolved
04310255-df74-4699-b29d-6fcb9be084e6,2021-11-02,Vartak Nagar,Locality 50,Building Emergency,Major,232,14,0,24081.26,24,3,Resolved
24d939a1-b095-4790-b204-012d42306c63,2021-08-08,Uthalsar,Locality 15,Flood,Major,165,12,0,20776.79,49,65,Resolved
ecf1ddca-96bd-432a-a1b3-dddd7a5c2f70,2026-03-15,Majiwada-Manpada,Locality 16,Building Emergency,Minor,7,0,0,39055.8,21,70,Resolved
24ee2f5f-92b1-4e45-8070-2439af6b9764,2023-06-05,Kalwa,Locality 25,Tree Fall,Minor,6,4,0,23873.99,9,49,Resolved
0a7829a9-5363-4644-af11-a5555e2c68a3,2018-04-07,Wagle Estate,Locality 3,Fire,Minor,14,3,0,38149.75,40,66,Resolved
9e00a4e7-417a-4b31-bf66-625a036ed049,2019-06-27,Majiwada-Manpada,Locality 9,Flood,Minor,11,2,0,48475.78,57,12,Resolved
e4a7ed38-083e-4982-ac56-13f127ebc04c,2021-08-23,Lokmanya-Savarkar Nagar,Locality 38,Flood,Minor,9,5,0,4819.68,41,10,Resolved
3a3ece09-2335-47eb-a871-69d777d97ca2,2023-08-16,Kalwa,Locality 23,Flood,Major,103,20,0,38005.19,29,20,Resolved
a3ead08b-42cc-44a1-b826-0c2f6fc57558,2019-06-24,Wagle Estate,Locality 45,Tree Fall,Minor,8,2,0,48783.5,49,62,Resolved
895de611-4b35-4c7c-9043-d9850b5b5831,2023-07-28,Wagle Estate,Locality 19,Flood,Minor,5,0,0,3318.08,13,24,Resolved
fcb8aa65-4328-4b6a-a668-d7b02716ec46,2024-06-10,Lokmanya-Savarkar Nagar,Locality 41,Flood,Critical,380,8,5,420035.04,10,58,Resolved
37a72488-48b8-4340-9cee-01ea4661b229,2023-06-05,Wagle Estate,Locality 47,Flood,Moderate,1,0,0,42083.34,44,28,Resolved
7c2837f8-7965-484a-a178-7c1263adcb46,2022-07-05,Naupada-Kopri,Locality 32,Tree Fall,Moderate,7,5,0,35221.67,12,12,Resolved
f30b6e6c-1811-4230-9a90-e760b7a59aaa,2019-06-01,Vartak Nagar,Locality 20,Flood,Minor,18,0,0,41215.18,16,6,Resolved
c8e0f7f8-536f-4822-a657-0449b0bd7ffa,2026-09-26,Kalwa,Locality 14,Flood,Major,241,4,0,2022.58,40,46,Resolved
ab77eebc-af4c-46b4-a023-b003b49520ae,2020-03-15,Diva,Locality 11,Fire,Minor,10,4,0,45386.17,52,2,Resolved
c463c386-c44a-4936-8087-8d90c314d88f,2022-03-09,Diva,Locality 23,Road Accident,Moderate,14,0,0,25094.1,31,56,Resolved
e9a09690-ad1b-476f-b4a6-7505a6ca28ea,2021-07-19,Majiwada-Manpada,Locality 11,Tree Fall,Critical,447,7,0,330680.49,20,10,Resolved
7ed4d743-9521-4338-b0a1-f44a5d45502d,2023-05-22,Lokmanya-Savarkar Nagar,Locality 5,Fire,Minor,12,2,0,29516.32,48,9,Resolved
62f4a2ee-5619-4c3e-b343-143dbc4046d5,2025-07-18,Uthalsar,Locality 44,Flood,Moderate,8,1,0,9004.35,46,35,Resolved
74c9432f-e16f-42ad-9e33-d067aa90f5db,2022-05-15,Vartak Nagar,Locality 50,Fire,Moderate,19,4,0,18400.02,47,51,Resolved
67262edf-ce43-4218-90e9-ade7568a5b94,2022-12-10,Majiwada-Manpada,Locality 30,Road Accident,Minor,4,2,0,9679.07,45,48,Resolved
046084e7-3268-4b5a-b1ea-a17ebaebdb85,2019-10-09,Wagle Estate,Locality 38,Fire,Minor,2,0,0,24502.8,19,26,Resolved
18e49490-17f9-4f61-9537-a2fa8b67ee8b,2024-06-26,Vartak Nagar,Locality 47,Flood,Moderate,19,0,0,47149.47,13,28,Resolved
30f70286-d657-4bd4-93e9-c20f95871fb6,2020-07-11,Uthalsar,Locality 30,Tree Fall,Major,225,16,0,9466.79,5,53,Resolved
1d147f80-8cc7-4fa1-8fdb-f169e913fe96,2021-11-02,Mumbra,Locality 17,Fire,Moderate,12,1,0,42793.9,44,28,Resolved
47cd4cd2-ecff-4409-afbd-8155a08460f1,2018-03-23,Mumbra,Locality 49,Fire,Minor,20,1,0,28595.12,57,12,Resolved
9995e1c3-829d-44ef-bbe3-d5e8da531e5f,2026-04-06,Diva,Locality 1,Fire,Critical,226,20,4,856502.71,18,42,Resolved
0d81f569-a92a-4b08-bb7a-a4a60702823a,2023-07-11,Naupada-Kopri,Locality 44,Flood,Minor,2,3,0,25962.27,27,13,Resolved
57de403a-2e92-48e1-ae61-841cd6ee84ef,2026-07-11,Kalwa,Locality 11,Flood,Major,345,15,0,8890.95,35,51,Resolved
169dd2e3-7641-41e8-8582-377a9f332475,2021-06-27,Diva,Locality 23,Tree Fall,Major,42,11,0,14187.38,28,53,Resolved
c147a5f8-c09c-407d-9b3c-5a402049f4b5,2025-05-11,Lokmanya-Savarkar Nagar,Locality 16,Road Accident,Moderate,17,0,0,15506.59,29,28,Resolved
82627ff8-57d0-4f6f-8ad0-29fd91ee5a54,2018-07-03,Wagle Estate,Locality 42,Flood,Moderate,16,1,0,4596.37,44,67,Resolved
c6d13f02-ff3c-42d2-bff7-ad581e6fd379,2020-07-02,Majiwada-Manpada,Locality 40,Flood,Major,364,9,0,3739.77,41,67,Resolved
c1004d10-7f79-4ea3-8c49-89da27751a00,2020-08-05,Naupada-Kopri,Locality 28,Flood,Minor,13,2,0,43971.62,56,64,Resolved
53ef604e-f25a-48ef-832f-d7fec3373db6,2025-10-02,Kalwa,Locality 11,Gas Leakage,Major,193,8,0,35140.31,15,71,Resolved
9957ed69-78ac-49bf-b4bc-4f46e9ff77aa,2022-08-02,Naupada-Kopri,Locality 32,Road Accident,Moderate,7,4,0,47307.45,47,62,Resolved
7cfab2f2-c6c1-4109-9064-4e6232ec9c9a,2024-08-06,Majiwada-Manpada,Locality 10,Flood,Moderate,2,4,0,18151.87,6,15,Resolved
a02665c1-b4bb-41b1-89c5-a8830eaae7bf,2018-09-04,Wagle Estate,Locality 47,Flood,Minor,8,2,0,34543.99,17,56,Resolved
522b7a04-3ee3-4142-9859-7edfd7954fdb,2018-07-14,Mumbra,Locality 41,Tree Fall,Moderate,2,3,0,15623.68,6,27,Resolved
b5e2a5a0-3231-4b32-aef3-40c361c4f859,2019-06-20,Vartak Nagar,Locality 24,Flood,Critical,163,12,5,544403.87,6,45,Resolved
a81d3dcc-3e97-4e4c-9438-8891f11cd843,2019-03-13,Diva,Locality 39,Landslide,Major,145,13,0,16543.33,14,50,Resolved
fa8a362d-5b16-456e-8d17-310d49dd9451,2023-01-17,Lokmanya-Savarkar Nagar,Locality 33,Road Accident,Major,144,3,0,23666.51,14,72,Resolved
018406ad-edf2-4ecd-b325-449f72284d4e,2021-10-19,Wagle Estate,Locality 25,Road Accident,Major,258,19,0,32079.09,40,53,Resolved
d2c7608f-d665-4df7-9ecb-c92ef204bec4,2019-01-01,Kalwa,Locality 34,Fire,Moderate,11,2,0,47089.3,51,24,Resolved
89fcce20-c330-4d99-a55b-95128ae9cd34,2018-08-11,Wagle Estate,Locality 49,Flood,Moderate,3,5,0,49794.74,11,33,Resolved
a5a274cc-d130-4487-a802-7e1a68108953,2018-08-15,Wagle Estate,Locality 43,Tree Fall,Moderate,20,2,0,35567.03,6,6,Resolved
1f8541b0-4925-441b-ae4b-1ecbae7ff686,2020-01-21,Vartak Nagar,Locality 39,Building Emergency,Major,465,2,0,44440.28,33,30,Resolved
f0eebb56-127a-4ea4-96b6-bded2688ba78,2019-08-02,Vartak Nagar,Locality 48,Tree Fall,Moderate,11,4,0,5914.65,27,4,Resolved
6435c403-ee5e-40c2-90ec-aff8291ec1cf,2022-03-18,Mumbra,Locality 32,Building Emergency,Moderate,3,5,0,3158.22,11,40,Resolved
74807f63-e5a7-462f-b234-9a781daadd30,2026-08-15,Mumbra,Locality 45,Flood,Major,481,13,0,42508.01,9,42,Resolved
07328c2c-96f2-4afd-9542-f0c45af435bd,2020-09-19,Uthalsar,Locality 36,Tree Fall,Critical,268,8,4,130483.6,9,51,Resolved
a7c23c7a-ee3f-4534-bfd1-0f82859a9ac3,2025-07-28,Kalwa,Locality 31,Flood,Moderate,20,1,0,1561.88,44,40,Resolved
f4990b2c-e51d-4e14-a1f5-7b9104c280e5,2019-05-11,Wagle Estate,Locality 32,Fire,Major,420,18,0,15796.96,34,49,Resolved
4fb8f06a-b0bb-4d74-b094-644ed244bf41,2019-05-14,Majiwada-Manpada,Locality 49,Building Emergency,Minor,14,3,0,14716.31,31,49,Resolved
40eb902c-2e6f-4fab-abfc-9002a5ac1e71,2021-07-22,Mumbra,Locality 7,Fire,Minor,12,2,0,12591.11,9,15,Resolved
a150f295-1735-47f8-bf48-2946cc46d85d,2023-06-05,Vartak Nagar,Locality 20,Building Emergency,Minor,15,3,0,6765.79,38,64,Resolved
a02263d6-0636-4d83-81c6-0af8317c0214,2021-07-09,Lokmanya-Savarkar Nagar,Locality 2,Tree Fall,Minor,5,0,0,1493.34,59,11,Resolved
02e537da-ba79-4954-bb77-2abdcdfcfc74,2026-09-07,Uthalsar,Locality 5,Fire,Major,27,20,0,33680.44,9,35,Resolved
ca9072a6-1f8e-493a-9415-da01ea80f04f,2019-06-21,Mumbra,Locality 21,Flood,Major,351,16,0,13652.1,40,12,Resolved
38da4dc9-a10a-4b4c-8907-c82aaa0e694f,2022-06-05,Lokmanya-Savarkar Nagar,Locality 17,Tree Fall,Major,164,3,0,10118.8,9,23,Resolved
0a878f4f-dec2-480c-bf37-8ebd1d88e4ae,2020-09-09,Mumbra,Locality 3,Building Emergency,Major,299,18,0,48455.58,52,64,Resolved
322a7185-f4c5-4e09-954a-d5eb20da2a3d,2023-08-15,Vartak Nagar,Locality 18,Flood,Major,91,15,0,35002.16,15,43,Resolved
788b2330-7451-4f7b-b42f-05d44291b043,2025-11-02,Wagle Estate,Locality 26,Fire,Minor,12,0,0,31835.22,57,38,Resolved
377472a9-a26c-4cef-9783-07120a09847e,2018-06-16,Wagle Estate,Locality 45,Tree Fall,Moderate,3,1,0,7445.54,53,31,Resolved
5048fcfd-2334-411a-a43c-3f3c3f6d44e8,2025-09-01,Diva,Locality 23,Road Accident,Major,118,9,0,11196.21,24,36,Resolved
7faf7894-82e3-40e0-ad4e-7a0b7815bd34,2018-06-18,Wagle Estate,Locality 47,Fire,Moderate,10,5,0,1997.7,17,66,Resolved
54a2110e-15c4-449c-8443-6289b16e818f,2020-08-18,Vartak Nagar,Locality 45,Tree Fall,Minor,4,1,0,23086.04,17,54,Resolved
d49c9c5c-094a-49f5-8d25-f0a891ee73f1,2022-09-20,Vartak Nagar,Locality 39,Fire,Minor,1,5,0,44201.89,56,59,Resolved
151ca236-28fc-4c43-aafa-c4803109bc62,2023-07-08,Mumbra,Locality 49,Flood,Moderate,13,1,0,20639.09,45,3,Resolved
f01eb1a3-774e-41e5-ba84-5f1d617afd55,2020-08-08,Diva,Locality 39,Flood,Minor,15,5,0,1797.73,48,23,Resolved
c66aa484-d40d-4e22-91e5-f40ec83ad46d,2026-08-05,Vartak Nagar,Locality 10,Tree Fall,Moderate,5,5,0,16362.24,5,19,Resolved
91e591a2-6b54-4fdd-9856-8f3727e23f0a,2026-04-18,Uthalsar,Locality 14,Heat Wave,Minor,5,0,0,11035.11,25,69,Resolved
10ca0caf-a4ab-4acb-b8ed-ebe3f0fecd82,2021-03-06,Mumbra,Locality 50,Road Accident,Minor,12,2,0,13693.19,22,10,Resolved
7448f1cc-2db3-45f1-8873-58864a2e100c,2021-09-18,Diva,Locality 35,Building Emergency,Critical,480,4,4,625696.78,43,35,Resolved
5e3cf0e8-6624-4ef5-8a56-0e1a3f346db0,2020-11-07,Lokmanya-Savarkar Nagar,Locality 49,Fire,Minor,12,4,0,47032.38,24,55,Resolved
74e94a9f-4ea7-4c5e-beeb-074ead18f3dc,2019-08-02,Diva,Locality 16,Flood,Major,329,18,0,20601.03,14,15,Resolved
67e8eca2-c6fc-4b27-b233-e19cf4260b23,2020-07-03,Vartak Nagar,Locality 9,Flood,Minor,4,2,0,41444.96,21,58,Resolved
420e2f32-0176-480e-862b-c66ddb0c1cdc,2022-06-17,Mumbra,Locality 40,Tree Fall,Major,349,10,0,9099.69,16,44,Resolved
8f86af01-db78-47e9-844f-1bb2c3ff0437,2018-04-07,Mumbra,Locality 29,Building Emergency,Minor,8,2,0,32739.83,38,28,Resolved
e6e2b7ff-afed-4e64-a66f-9247eeb3b6c7,2018-03-25,Naupada-Kopri,Locality 16,Building Emergency,Moderate,0,0,0,41705.78,55,71,Resolved
3f394cb0-6d1e-4a86-be84-1dad88808499,2025-08-08,Kalwa,Locality 23,Fire,Major,297,14,0,24666.27,28,65,Resolved
4599baf1-e3fd-4a15-85f7-e0c0a5ef102b,2023-09-15,Lokmanya-Savarkar Nagar,Locality 32,Tree Fall,Minor,18,2,0,49795.16,37,28,Resolved
20d31b38-170f-45b0-b369-ba6965e980de,2021-03-18,Vartak Nagar,Locality 44,Electrical Hazard,Major,425,3,0,16999.57,43,38,Resolved
059230b2-6b97-4f39-a356-71f2f92b9ef3,2020-09-15,Diva,Locality 39,Tree Fall,Minor,20,5,0,34150.09,7,60,Resolved
b787df5b-cf7a-4c2e-b9f3-f92a37afd674,2023-08-06,Wagle Estate,Locality 8,Tree Fall,Minor,14,1,0,37964.16,25,55,Resolved
aa6c3bb7-30b9-4a46-b7bc-0f8b464a2a7b,2020-08-02,Uthalsar,Locality 8,Road Accident,Moderate,14,5,0,34972.48,6,9,Resolved
a01ce365-6f83-4d2a-a2e6-facf665baf88,2024-07-15,Mumbra,Locality 27,Flood,Major,232,17,0,13142.0,12,6,Resolved
dc541eba-6dda-46e5-8d4a-59830f5740cb,2022-05-23,Diva,Locality 45,Road Accident,Moderate,12,0,0,39489.01,36,16,Resolved
9e38b303-761f-4834-ad7b-3b409d1fb88e,2026-08-02,Lokmanya-Savarkar Nagar,Locality 15,Tree Fall,Minor,0,1,0,48876.72,53,18,Resolved
54c5dbb1-7c19-4758-9615-dcc8261515ee,2026-01-07,Lokmanya-Savarkar Nagar,Locality 46,Electrical Hazard,Minor,10,4,0,24510.99,12,41,Resolved
7dca03cc-a238-4904-a6cc-35c0a02fe8f3,2021-01-20,Lokmanya-Savarkar Nagar,Locality 13,Road Accident,Minor,11,1,0,25968.07,59,2,Resolved
074048b5-9cdc-4fc0-94f5-bb6649feecd4,2021-09-15,Lokmanya-Savarkar Nagar,Locality 50,Flood,Minor,8,5,0,28988.66,55,4,Resolved
aaa12a61-da74-4e35-8f88-49159c962ad8,2026-09-04,Diva,Locality 15,Fire,Moderate,4,2,0,28692.43,41,60,Resolved
03d24355-cf06-4cdb-bda3-9274e6fad22e,2020-11-28,Mumbra,Locality 45,Fire,Moderate,18,4,0,29931.39,38,31,Resolved
04c0e5a0-367f-45ab-80e7-12cfa89dc067,2021-07-28,Uthalsar,Locality 30,Building Emergency,Moderate,17,3,0,9747.44,22,55,Resolved
4b51f081-db89-45f5-b5ac-b4a3b426ff27,2021-09-18,Uthalsar,Locality 35,Tree Fall,Major,201,20,0,4302.66,41,33,Resolved
70902a2d-fcb0-41f2-8199-3e0b34311aac,2026-08-24,Kalwa,Locality 8,Tree Fall,Major,279,10,0,14355.72,22,9,Resolved
25a074a1-5e3f-43e2-af03-b0d9794708bd,2022-06-22,Wagle Estate,Locality 1,Tree Fall,Moderate,3,1,0,16823.54,34,30,Resolved
bed3e83e-d265-4be6-b1fa-9744db2efe51,2018-12-17,Mumbra,Locality 9,Landslide,Minor,5,2,0,9595.34,19,3,Resolved
aa71fe92-b4c1-4fcf-af49-f95dd8f8c7bb,2020-08-16,Majiwada-Manpada,Locality 50,Fire,Minor,4,5,0,17848.26,15,63,Resolved
96183af0-1c08-42c5-81c5-1b8ab8fcd6cf,2021-08-10,Uthalsar,Locality 11,Flood,Major,213,14,0,47949.51,19,70,Resolved
d4216927-a98f-4cb7-8543-4caf9c9fe8fd,2025-08-05,Mumbra,Locality 27,Tree Fall,Moderate,0,0,0,33020.93,37,36,Resolved
820993ef-6e25-4dd3-be97-62ce341dc3f6,2024-09-24,Majiwada-Manpada,Locality 40,Tree Fall,Moderate,12,3,0,15035.46,53,8,Resolved
de0ebd95-e0a8-4227-825e-2d49958d258e,2022-04-23,Diva,Locality 11,Road Accident,Critical,314,18,3,725531.69,53,52,Resolved
